Code,Name,Industry
600359.SH,新农开发,农林牧渔
600360.SH,华微电子,电子
600361.SH,华联综超,商业贸易
600362.SH,江西铜业,有色金属
600363.SH,联创光电,电子
600365.SH,通葡股份,食品饮料
600366.SH,宁波韵升,有色金属
600367.SH,红星发展,化工
600368.SH,五洲交通,交通运输
600369.SH,西南证券,非银金融
600370.SH,三房巷,纺织服装
600371.SH,万向德农,农林牧渔
600372.SH,中航电子,国防军工
600373.SH,中文传媒,传媒
600375.SH,华菱星马,机械设备
600376.SH,首开股份,房地产
600377.SH,宁沪高速,交通运输
600378.SH,天科股份,化工
600379.SH,宝光股份,电气设备
600380.SH,健康元,医药生物
600381.SH,青海春天,传媒
600382.SH,广东明珠,综合
600383.SH,金地集团,房地产
600385.SH,山东金泰,有色金属
600386.SH,北巴传媒,传媒
600387.SH,海越能源,化工
600388.SH,龙净环保,机械设备
600389.SH,江山股份,化工
600390.SH,五矿资本,非银金融
600391.SH,航发科技,国防军工
600392.SH,盛和资源,有色金属
600393.SH,粤泰股份,房地产
600395.SH,盘江股份,采掘
600396.SH,金山股份,公用事业
600397.SH,*ST安煤,采掘
600398.SH,海澜之家,纺织服装
600399.SH,*ST抚钢,钢铁
600400.SH,红豆股份,纺织服装
600401.SH,*ST海润,电气设备
600403.SH,大有能源,采掘
600405.SH,动力源,电气设备
600406.SH,国电南瑞,电气设备
600408.SH,*ST安泰,采掘
600409.SH,三友化工,化工
600410.SH,华胜天成,计算机
600415.SH,小商品城,商业贸易
600416.SH,湘电股份,电气设备
600418.SH,江淮汽车,汽车
600419.SH,天润乳业,食品饮料
600420.SH,现代制药,医药生物
600421.SH,ST仰帆,机械设备
600422.SH,昆药集团,医药生物
600423.SH,*ST柳化,化工
600425.SH,青松建化,建筑材料
600426.SH,华鲁恒升,化工
600428.SH,中远海特,交通运输
600429.SH,三元股份,食品饮料
600433.SH,冠豪高新,轻工制造
600435.SH,北方导航,国防军工
600436.SH,片仔癀,医药生物
600438.SH,通威股份,农林牧渔
600439.SH,瑞贝卡,轻工制造
600444.SH,国机通用,机械设备
600446.SH,金证股份,计算机
600448.SH,华纺股份,纺织服装
600449.SH,宁夏建材,建筑材料
600452.SH,涪陵电力,公用事业
600455.SH,博通股份,传媒
600456.SH,宝钛股份,有色金属
600458.SH,时代新材,化工
600459.SH,贵研铂业,有色金属
600460.SH,士兰微,电子
600461.SH,洪城水业,公用事业
600462.SH,九有股份,通信
600463.SH,空港股份,房地产
600466.SH,蓝光发展,房地产
600467.SH,好当家,农林牧渔
600468.SH,百利电气,电气设备
600469.SH,风神股份,化工
600470.SH,六国化工,化工
600475.SH,华光股份,电气设备
600476.SH,湘邮科技,计算机
600477.SH,杭萧钢构,建筑装饰
600478.SH,科力远,电子
600479.SH,千金药业,医药生物
600480.SH,凌云股份,汽车
600481.SH,双良节能,机械设备
600482.SH,中国动力,电气设备
600483.SH,福能股份,公用事业
600485.SH,信威集团,通信
600486.SH,扬农化工,化工
600487.SH,亨通光电,通信
600488.SH,天药股份,医药生物
600489.SH,中金黄金,有色金属
600490.SH,鹏欣资源,有色金属
600491.SH,龙元建设,建筑装饰
600493.SH,凤竹纺织,纺织服装
600495.SH,晋西车轴,机械设备
600496.SH,精工钢构,建筑装饰
600497.SH,驰宏锌锗,有色金属
600498.SH,烽火通信,通信
600499.SH,科达洁能,机械设备
600500.SH,中化国际,化工
600501.SH,航天晨光,机械设备
600502.SH,安徽水利,建筑装饰
600503.SH,华丽家族,房地产
600505.SH,西昌电力,公用事业
600506.SH,香梨股份,农林牧渔
600507.SH,方大特钢,钢铁
600508.SH,上海能源,采掘
600509.SH,天富能源,公用事业
600510.SH,黑牡丹,纺织服装
600511.SH,国药股份,医药生物
600512.SH,腾达建设,建筑装饰
600513.SH,联环药业,医药生物
600515.SH,海航基础,房地产
600516.SH,方大炭素,有色金属
600517.SH,置信电气,电气设备
600518.SH,康美药业,医药生物
600519.SH,贵州茅台,食品饮料
600520.SH,文一科技,机械设备
600521.SH,华海药业,医药生物
600522.SH,中天科技,通信
600523.SH,贵航股份,汽车
600525.SH,长园集团,电气设备
600526.SH,菲达环保,机械设备
600527.SH,江南高纤,化工
600528.SH,中铁工业,建筑装饰
600529.SH,山东药玻,医药生物
600530.SH,交大昂立,医药生物
600531.SH,豫光金铅,有色金属
600532.SH,宏达矿业,采掘
600533.SH,栖霞建设,房地产
600535.SH,天士力,医药生物
600536.SH,中国软件,计算机
600537.SH,亿晶光电,电气设备
600538.SH,国发股份,医药生物
600539.SH,*ST狮头,轻工制造
600540.SH,新赛股份,农林牧渔
600543.SH,莫高股份,食品饮料
600545.SH,卓郎智能,机械设备
600546.SH,山煤国际,采掘
600547.SH,山东黄金,有色金属
600548.SH,深高速,交通运输
600549.SH,厦门钨业,有色金属
600550.SH,保变电气,电气设备
600551.SH,时代出版,传媒
600552.SH,凯盛科技,电子
600555.SH,海航创新,休闲服务
600556.SH,ST慧球,综合
600557.SH,康缘药业,医药生物
600558.SH,大西洋,机械设备
600559.SH,老白干酒,食品饮料
600560.SH,金自天正,机械设备
600561.SH,江西长运,交通运输
600562.SH,国睿科技,国防军工
600563.SH,法拉电子,电子
600565.SH,迪马股份,房地产
600566.SH,济川药业,医药生物
600567.SH,山鹰纸业,轻工制造
600568.SH,中珠医疗,房地产
600569.SH,安阳钢铁,钢铁
600570.SH,恒生电子,计算机
600571.SH,信雅达,计算机
600572.SH,康恩贝,医药生物
600573.SH,惠泉啤酒,食品饮料
600575.SH,皖江物流,交通运输
600576.SH,祥源文化,传媒
600577.SH,精达股份,机械设备
600578.SH,京能电力,公用事业
600579.SH,天华院,机械设备
600580.SH,卧龙电气,电气设备
600581.SH,八一钢铁,钢铁
600582.SH,天地科技,机械设备
600583.SH,海油工程,采掘
600584.SH,长电科技,电子
600585.SH,海螺水泥,建筑材料
600586.SH,金晶科技,建筑材料
600587.SH,新华医疗,医药生物
600588.SH,用友网络,计算机
600589.SH,广东榕泰,化工
600590.SH,泰豪科技,电气设备
600592.SH,龙溪股份,机械设备
600593.SH,大连圣亚,休闲服务
600594.SH,益佰制药,医药生物
600595.SH,中孚实业,有色金属
600596.SH,新安股份,化工
600597.SH,光明乳业,食品饮料
600598.SH,北大荒,农林牧渔
600599.SH,熊猫金控,非银金融
600600.SH,青岛啤酒,食品饮料
600601.SH,方正科技,计算机
600602.SH,云赛智联,计算机
600603.SH,广汇物流,综合
600604.SH,市北高新,房地产
600605.SH,汇通能源,商业贸易
600606.SH,绿地控股,房地产
600608.SH,ST沪科,商业贸易
600609.SH,金杯汽车,汽车
600610.SH,*ST毅达,建筑装饰
600611.SH,大众交通,交通运输
600612.SH,老凤祥,轻工制造
600613.SH,神奇制药,医药生物
600614.SH,鹏起科技,有色金属
600615.SH,丰华股份,有色金属
600616.SH,金枫酒业,食品饮料
600617.SH,国新能源,公用事业
600618.SH,氯碱化工,化工
600619.SH,海立股份,家用电器
600620.SH,天宸股份,综合
600621.SH,华鑫股份,房地产
600622.SH,光大嘉宝,房地产
600623.SH,华谊集团,化工
600624.SH,复旦复华,综合
600626.SH,申达股份,商业贸易
600628.SH,新世界,商业贸易
600629.SH,华建集团,建筑装饰
600630.SH,龙头股份,纺织服装
600633.SH,浙数文化,传媒
600634.SH,*ST富控,传媒
600635.SH,大众公用,公用事业
600636.SH,三爱富,化工
600637.SH,东方明珠,传媒
600638.SH,新黄浦,房地产
600639.SH,浦东金桥,房地产
600640.SH,号百控股,传媒
600641.SH,万业企业,房地产
600642.SH,申能股份,公用事业
600643.SH,爱建集团,非银金融
600644.SH,乐山电力,公用事业
600645.SH,中源协和,医药生物
600647.SH,同达创业,房地产
600648.SH,外高桥,房地产
600649.SH,城投控股,房地产
600650.SH,锦江投资,交通运输
600651.SH,飞乐音响,电子
600652.SH,游久游戏,传媒
600653.SH,申华控股,汽车
600654.SH,ST中安,计算机
600655.SH,豫园股份,商业贸易
600657.SH,信达地产,房地产
600658.SH,电子城,房地产
600660.SH,福耀玻璃,汽车
600661.SH,新南洋,传媒
600662.SH,强生控股,交通运输
600663.SH,陆家嘴,房地产
600664.SH,哈药股份,医药生物
600665.SH,天地源,房地产
600666.SH,奥瑞德,电子
600667.SH,太极实业,电子
600668.SH,尖峰集团,建筑材料
600671.SH,天目药业,医药生物
600673.SH,东阳光科,有色金属
600674.SH,川投能源,公用事业
600675.SH,中华企业,房地产
600676.SH,交运股份,汽车
600677.SH,航天通信,国防军工
600678.SH,四川金顶,建筑材料
600679.SH,上海凤凰,汽车
600680.SH,*ST上普,通信
600681.SH,百川能源,公用事业
600682.SH,南京新百,商业贸易
600683.SH,京投发展,房地产
600684.SH,珠江实业,房地产
600685.SH,中船防务,国防军工
600686.SH,金龙汽车,汽车
600687.SH,刚泰控股,有色金属
600688.SH,上海石化,化工
600689.SH,上海三毛,纺织服装
600690.SH,青岛海尔,家用电器
600691.SH,阳煤化工,化工
600692.SH,亚通股份,房地产
600693.SH,东百集团,商业贸易
600694.SH,大商股份,商业贸易
600695.SH,绿庭投资,非银金融
600696.SH,ST岩石,房地产
600697.SH,欧亚集团,商业贸易
600698.SH,湖南天雁,汽车
600699.SH,均胜电子,汽车
600701.SH,*ST工新,计算机
600702.SH,舍得酒业,食品饮料
600703.SH,三安光电,电子
600704.SH,物产中大,综合
600705.SH,中航资本,非银金融
600706.SH,曲江文旅,休闲服务
600707.SH,彩虹股份,电子
600708.SH,光明地产,房地产
600710.SH,苏美达,商业贸易
600711.SH,盛屯矿业,有色金属
600712.SH,南宁百货,商业贸易
600713.SH,南京医药,医药生物
600714.SH,金瑞矿业,化工
600715.SH,文投控股,传媒
600716.SH,凤凰股份,房地产
600717.SH,天津港,交通运输
600718.SH,东软集团,计算机
600719.SH,大连热电,公用事业
600720.SH,祁连山,建筑材料
600721.SH,百花村,医药生物
600722.SH,金牛化工,化工
600723.SH,首商股份,商业贸易
600724.SH,宁波富达,房地产
600725.SH,ST云维,采掘
600726.SH,华电能源,公用事业
600727.SH,鲁北化工,化工
600728.SH,佳都科技,计算机
600729.SH,重庆百货,商业贸易
600730.SH,中国高科,综合
600731.SH,湖南海利,化工
600732.SH,ST新梅,房地产
600733.SH,S蓝谷,汽车
600734.SH,实达集团,通信
600735.SH,新华锦,商业贸易
600736.SH,苏州高新,房地产
600737.SH,中粮糖业,农林牧渔
600738.SH,兰州民百,商业贸易
600739.SH,辽宁成大,商业贸易
600740.SH,山西焦化,采掘
600741.SH,华域汽车,汽车
600742.SH,一汽富维,汽车
600743.SH,华远地产,房地产
600744.SH,华银电力,公用事业
600745.SH,闻泰科技,电子
600746.SH,江苏索普,化工
600747.SH,ST大控,综合
600748.SH,上实发展,房地产
600749.SH,*ST藏旅,休闲服务
600750.SH,江中药业,医药生物
600751.SH,海航科技,电子
600753.SH,东方银星,商业贸易
600754.SH,锦江股份,休闲服务
600755.SH,厦门国贸,商业贸易
600756.SH,浪潮软件,计算机
600757.SH,长江传媒,传媒
600758.SH,红阳能源,采掘
600759.SH,洲际油气,采掘
600760.SH,中航沈飞,国防军工
600761.SH,安徽合力,机械设备
600763.SH,通策医疗,医药生物
600764.SH,中国海防,国防军工
600765.SH,中航重机,机械设备
600766.SH,园城黄金,有色金属
600767.SH,ST运盛,医药生物
600768.SH,宁波富邦,有色金属
600769.SH,祥龙电业,建筑装饰
600770.SH,综艺股份,综合
600771.SH,广誉远,医药生物
600773.SH,西藏城投,房地产
600774.SH,汉商集团,商业贸易
600775.SH,南京熊猫,通信
600776.SH,东方通信,通信
600777.SH,新潮能源,采掘
600778.SH,*ST友好,商业贸易
600779.SH,水井坊,食品饮料
600780.SH,通宝能源,公用事业
600781.SH,辅仁药业,医药生物
600782.SH,新钢股份,钢铁
600783.SH,鲁信创投,非银金融
600784.SH,鲁银投资,综合
600785.SH,新华百货,商业贸易
600787.SH,中储股份,交通运输
600789.SH,鲁抗医药,医药生物
600790.SH,轻纺城,商业贸易
600791.SH,京能置业,房地产
600792.SH,云煤能源,采掘
600793.SH,宜宾纸业,轻工制造
600794.SH,保税科技,交通运输
600795.SH,国电电力,公用事业
600796.SH,钱江生化,医药生物
600797.SH,浙大网新,计算机
600798.SH,宁波海运,交通运输
600800.SH,天津磁卡,计算机
600801.SH,华新水泥,建筑材料
600802.SH,福建水泥,建筑材料
600803.SH,新奥股份,公用事业
600804.SH,鹏博士,通信
600805.SH,悦达投资,综合
600807.SH,*ST天业,房地产
600808.SH,马钢股份,钢铁
600809.SH,山西汾酒,食品饮料
600810.SH,神马股份,化工
600811.SH,东方集团,综合
600812.SH,华北制药,医药生物
600814.SH,杭州解百,商业贸易
600815.SH,厦工股份,机械设备
600816.SH,安信信托,非银金融
600817.SH,ST宏盛,综合
600818.SH,中路股份,综合
600819.SH,耀皮玻璃,建筑材料
600820.SH,隧道股份,建筑装饰
600821.SH,津劝业,商业贸易
600822.SH,上海物贸,商业贸易
600823.SH,世茂股份,房地产
600824.SH,益民集团,商业贸易
600825.SH,新华传媒,传媒
600826.SH,兰生股份,商业贸易
600827.SH,百联股份,商业贸易
600828.SH,茂业商业,商业贸易
600829.SH,人民同泰,医药生物
600830.SH,香溢融通,非银金融
600831.SH,广电网络,传媒
600833.SH,第一医药,医药生物
600834.SH,申通地铁,交通运输
600835.SH,上海机电,机械设备
600836.SH,界龙实业,轻工制造
600837.SH,海通证券,非银金融
600838.SH,上海九百,商业贸易
600839.SH,四川长虹,家用电器
600841.SH,上柴股份,机械设备
600843.SH,上工申贝,机械设备
600844.SH,丹化科技,化工
600845.SH,宝信软件,计算机
600846.SH,同济科技,建筑装饰
600847.SH,万里股份,电气设备
600848.SH,上海临港,房地产
600850.SH,华东电脑,计算机
600851.SH,海欣股份,医药生物
600853.SH,龙建股份,建筑装饰
600854.SH,春兰股份,家用电器
600855.SH,航天长峰,计算机
600856.SH,中天能源,公用事业
600857.SH,宁波中百,商业贸易
600858.SH,银座股份,商业贸易
600859.SH,王府井,商业贸易
600860.SH,京城股份,机械设备
600861.SH,北京城乡,商业贸易
600862.SH,中航高科,国防军工
600863.SH,内蒙华电,公用事业
600864.SH,哈投股份,非银金融
600865.SH,百大集团,商业贸易
600866.SH,星湖科技,食品饮料
600867.SH,通化东宝,医药生物
600868.SH,梅雁吉祥,公用事业
600869.SH,智慧能源,电气设备
600870.SH,*ST厦华,家用电器
600871.SH,*ST油服,采掘
600872.SH,中炬高新,食品饮料
600873.SH,梅花生物,农林牧渔
600874.SH,创业环保,公用事业
600875.SH,东方电气,电气设备
600876.SH,洛阳玻璃,建筑材料
600877.SH,ST嘉陵,汽车
600879.SH,航天电子,国防军工
600880.SH,博瑞传播,传媒
600881.SH,亚泰集团,建筑材料
600882.SH,广泽股份,食品饮料
600883.SH,博闻科技,建筑材料
600884.SH,杉杉股份,电子
600885.SH,宏发股份,电气设备
600886.SH,国投电力,公用事业
600887.SH,伊利股份,食品饮料
600888.SH,新疆众和,有色金属
600889.SH,南京化纤,化工
600890.SH,中房股份,房地产
600891.SH,秋林集团,轻工制造
600892.SH,大晟文化,传媒
600893.SH,航发动力,国防军工
600894.SH,广日股份,机械设备
600895.SH,张江高科,房地产
600896.SH,*ST海投,医药生物
600897.SH,厦门空港,交通运输
600898.SH,国美通讯,商业贸易
600900.SH,长江电力,公用事业
600901.SH,江苏租赁,非银金融
600903.SH,贵州燃气,公用事业
600908.SH,无锡银行,银行
600909.SH,华安证券,非银金融
600917.SH,重庆燃气,公用事业
600919.SH,江苏银行,银行
600926.SH,杭州银行,银行
600929.SH,湖南盐业,化工
600933.SH,爱柯迪,汽车
600936.SH,广西广电,传媒
600939.SH,重庆建工,建筑装饰
600958.SH,东方证券,非银金融
600959.SH,江苏有线,传媒
600960.SH,渤海汽车,汽车
600961.SH,株冶集团,有色金属
600962.SH,国投中鲁,农林牧渔
600963.SH,岳阳林纸,轻工制造
600965.SH,福成股份,农林牧渔
600966.SH,博汇纸业,轻工制造
600967.SH,内蒙一机,国防军工
600969.SH,郴电国际,公用事业
600970.SH,中材国际,建筑装饰
600971.SH,恒源煤电,采掘
600973.SH,宝胜股份,电气设备
600975.SH,新五丰,农林牧渔
600976.SH,健民集团,医药生物
600977.SH,中国电影,传媒
600978.SH,宜华生活,轻工制造
600979.SH,广安爱众,公用事业
600980.SH,北矿科技,有色金属
600981.SH,汇鸿集团,商业贸易
600982.SH,宁波热电,公用事业
600983.SH,惠而浦,家用电器
600984.SH,建设机械,机械设备
600985.SH,雷鸣科化,化工
600986.SH,科达股份,传媒
600987.SH,航民股份,纺织服装
600988.SH,赤峰黄金,有色金属
600990.SH,四创电子,国防军工
600992.SH,贵绳股份,机械设备
600993.SH,马应龙,医药生物
600995.SH,文山电力,公用事业
600996.SH,贵广网络,传媒
600997.SH,开滦股份,采掘
600998.SH,九州通,医药生物
600999.SH,招商证券,非银金融
601000.SH,唐山港,交通运输
601001.SH,大同煤业,采掘
601002.SH,晋亿实业,机械设备
601003.SH,柳钢股份,钢铁
601005.SH,重庆钢铁,钢铁
601006.SH,大秦铁路,交通运输
601007.SH,金陵饭店,休闲服务
601008.SH,连云港,交通运输
601009.SH,南京银行,银行
601010.SH,文峰股份,商业贸易
601011.SH,宝泰隆,采掘
601012.SH,隆基股份,电气设备
601015.SH,陕西黑猫,采掘
601016.SH,节能风电,公用事业
601018.SH,宁波港,交通运输
601019.SH,山东出版,传媒
601020.SH,华钰矿业,有色金属
601021.SH,春秋航空,交通运输
601028.SH,玉龙股份,机械设备
601038.SH,一拖股份,机械设备
601058.SH,赛轮金宇,化工
601066.SH,中信建投,非银金融
601068.SH,中铝国际,建筑装饰
601069.SH,西部黄金,有色金属
601086.SH,国芳集团,商业贸易
601088.SH,中国神华,采掘
601098.SH,中南传媒,传媒
601099.SH,太平洋,非银金融
601100.SH,恒立液压,机械设备
601101.SH,昊华能源,采掘
601106.SH,中国一重,机械设备
601107.SH,四川成渝,交通运输
601108.SH,财通证券,非银金融
601111.SH,中国国航,交通运输
601113.SH,华鼎股份,化工
601116.SH,三江购物,商业贸易
601117.SH,中国化学,建筑装饰
601118.SH,海南橡胶,农林牧渔
601126.SH,四方股份,电气设备
601127.SH,小康股份,汽车
601128.SH,常熟银行,银行
601137.SH,博威合金,有色金属
601138.SH,工业富联,电子
601139.SH,深圳燃气,公用事业
601155.SH,新城控股,房地产
601158.SH,重庆水务,公用事业
601163.SH,三角轮胎,化工
601166.SH,兴业银行,银行
601168.SH,西部矿业,有色金属
601169.SH,北京银行,银行
601177.SH,杭齿前进,机械设备
601179.SH,中国西电,电气设备
601186.SH,中国铁建,建筑装饰
601188.SH,龙江交通,交通运输
601198.SH,东兴证券,非银金融
601199.SH,江南水务,公用事业
601200.SH,上海环境,公用事业
601208.SH,东材科技,化工
601211.SH,国泰君安,非银金融
601212.SH,白银有色,有色金属
601216.SH,君正集团,化工
601218.SH,吉鑫科技,电气设备
601222.SH,林洋能源,电气设备
601225.SH,陕西煤业,采掘
601226.SH,华电重工,建筑装饰
601228.SH,广州港,交通运输
601229.SH,上海银行,银行
601231.SH,环旭电子,电子
601233.SH,桐昆股份,化工
601238.SH,广汽集团,汽车
601258.SH,庞大集团,汽车
601288.SH,农业银行,银行
601311.SH,骆驼股份,汽车
601318.SH,中国平安,非银金融
601326.SH,秦港股份,交通运输
601328.SH,交通银行,银行
601330.SH,绿色动力,公用事业
601333.SH,广深铁路,交通运输
601336.SH,新华保险,非银金融
601339.SH,百隆东方,纺织服装
601360.SH,三六零,计算机
601366.SH,利群股份,商业贸易
601368.SH,绿城水务,公用事业
601369.SH,陕鼓动力,机械设备
601375.SH,中原证券,非银金融
601377.SH,兴业证券,非银金融
601388.SH,怡球资源,有色金属
601390.SH,中国中铁,建筑装饰
601398.SH,工商银行,银行
601500.SH,通用股份,化工
601515.SH,东风股份,轻工制造
601518.SH,吉林高速,交通运输
601519.SH,大智慧,计算机
601555.SH,东吴证券,非银金融
601558.SH,ST锐电,电气设备
601566.SH,九牧王,纺织服装
601567.SH,三星医疗,电气设备
601579.SH,会稽山,食品饮料
601588.SH,北辰实业,房地产
601595.SH,上海电影,传媒
601599.SH,鹿港文化,纺织服装
601600.SH,中国铝业,有色金属
601601.SH,中国太保,非银金融
601606.SH,长城军工,国防军工
601607.SH,上海医药,医药生物
601608.SH,中信重工,机械设备
601611.SH,中国核建,建筑装饰
601616.SH,广电电气,电气设备
601618.SH,中国中冶,建筑装饰
601619.SH,嘉泽新能,公用事业
601628.SH,中国人寿,非银金融
601633.SH,长城汽车,汽车
601636.SH,旗滨集团,建筑材料
601666.SH,平煤股份,采掘
601668.SH,中国建筑,建筑装饰
601669.SH,中国电建,建筑装饰
601677.SH,明泰铝业,有色金属
601678.SH,滨化股份,化工
601688.SH,华泰证券,非银金融
601689.SH,拓普集团,汽车
601699.SH,潞安环能,采掘
601700.SH,风范股份,电气设备
601717.SH,郑煤机,机械设备
601718.SH,际华集团,纺织服装
601727.SH,上海电气,电气设备
601766.SH,中国中车,机械设备
601777.SH,力帆股份,汽车
601788.SH,光大证券,非银金融
601789.SH,宁波建工,建筑装饰
601798.SH,*ST蓝科,机械设备
601799.SH,星宇股份,汽车
601800.SH,中国交建,建筑装饰
601801.SH,皖新传媒,传媒
601808.SH,中海油服,采掘
601811.SH,新华文轩,传媒
601818.SH,光大银行,银行
601828.SH,美凯龙,商业贸易
601838.SH,成都银行,银行
601857.SH,中国石油,采掘
601858.SH,中国科传,传媒
601866.SH,中远海发,交通运输
601869.SH,长飞光纤,通信
601872.SH,招商轮船,交通运输
601877.SH,正泰电器,电气设备
601878.SH,浙商证券,非银金融
601880.SH,大连港,交通运输
601881.SH,中国银河,非银金融
601882.SH,海天精工,机械设备
601886.SH,江河集团,建筑装饰
601888.SH,中国国旅,休闲服务
601890.SH,亚星锚链,国防军工
601898.SH,中煤能源,采掘
601899.SH,紫金矿业,有色金属
601900.SH,南方传媒,传媒
601901.SH,方正证券,非银金融
601908.SH,京运通,电气设备
601918.SH,新集能源,采掘
601919.SH,中远海控,交通运输
601928.SH,凤凰传媒,传媒
601929.SH,吉视传媒,传媒
601933.SH,永辉超市,商业贸易
601939.SH,建设银行,银行
601949.SH,中国出版,传媒
601952.SH,苏垦农发,农林牧渔
601958.SH,金钼股份,有色金属
601965.SH,中国汽研,汽车
601966.SH,玲珑轮胎,化工
601968.SH,宝钢包装,轻工制造
601969.SH,海南矿业,采掘
601985.SH,中国核电,公用事业
601988.SH,中国银行,银行
601989.SH,中国重工,国防军工
601990.SH,南京证券,非银金融
601991.SH,大唐发电,公用事业
601992.SH,金隅集团,综合
601996.SH,丰林集团,轻工制造
601997.SH,贵阳银行,银行
601998.SH,中信银行,银行
601999.SH,出版传媒,传媒
603000.SH,人民网,传媒
603001.SH,奥康国际,纺织服装
603002.SH,宏昌电子,化工
603003.SH,龙宇燃油,化工
603005.SH,晶方科技,电子
603006.SH,联明股份,汽车
603007.SH,花王股份,建筑装饰
603008.SH,喜临门,轻工制造
603009.SH,北特科技,汽车
603010.SH,万盛股份,化工
603011.SH,合锻智能,机械设备
603012.SH,创力集团,机械设备
603013.SH,亚普股份,汽车
603015.SH,弘讯科技,电气设备
603016.SH,新宏泰,电气设备
603017.SH,中衡设计,建筑装饰
603018.SH,中设集团,建筑装饰
603019.SH,中科曙光,计算机
603020.SH,爱普股份,食品饮料
603021.SH,山东华鹏,轻工制造
603022.SH,新通联,轻工制造
603023.SH,威帝股份,汽车
603025.SH,大豪科技,电气设备
603026.SH,石大胜华,化工
603027.SH,千禾味业,食品饮料
603028.SH,赛福天,机械设备
603029.SH,天鹅股份,机械设备
603030.SH,全筑股份,建筑装饰
603031.SH,安德利,食品饮料
603032.SH,德新交运,交通运输
603033.SH,三维股份,化工
603035.SH,常熟汽饰,汽车
603036.SH,如通股份,机械设备
603037.SH,凯众股份,汽车
603038.SH,华立股份,建筑材料
603039.SH,泛微网络,计算机
603040.SH,新坐标,汽车
603041.SH,美思德,化工
603042.SH,华脉科技,通信
603043.SH,广州酒家,食品饮料
603045.SH,福达合金,有色金属
603050.SH,科林电气,电气设备
603055.SH,台华新材,化工
603056.SH,德邦股份,交通运输
603058.SH,永吉股份,轻工制造
603059.SH,倍加洁,轻工制造
603060.SH,国检集团,综合
603063.SH,禾望电气,电气设备
603066.SH,音飞储存,交通运输
603067.SH,振华股份,化工
603069.SH,海汽集团,交通运输
603076.SH,乐惠国际,机械设备
603077.SH,和邦生物,化工
603078.SH,江化微,化工
603079.SH,圣达生物,医药生物
603080.SH,新疆火炬,公用事业
603081.SH,大丰实业,建筑装饰
603083.SH,剑桥科技,通信
603085.SH,天成自控,汽车
603086.SH,先达股份,化工
603088.SH,宁波精达,机械设备
603089.SH,正裕工业,汽车
603090.SH,宏盛股份,机械设备
603096.SH,新经典,传媒
603098.SH,森特股份,建筑装饰
603099.SH,长白山,休闲服务
603100.SH,川仪股份,电气设备
603101.SH,汇嘉时代,商业贸易
603103.SH,横店影视,传媒
603105.SH,芯能科技,电气设备
603106.SH,恒银金融,计算机
603108.SH,润达医疗,医药生物
603110.SH,东方材料,化工
603111.SH,康尼机电,机械设备
603113.SH,金能科技,采掘
603116.SH,红蜻蜓,纺织服装
603117.SH,万林股份,交通运输
603118.SH,共进股份,通信
603123.SH,翠微股份,商业贸易
603126.SH,中材节能,公用事业
603127.SH,昭衍新药,医药生物
603128.SH,华贸物流,交通运输
603129.SH,春风动力,汽车
603131.SH,上海沪工,机械设备
603133.SH,碳元科技,化工
603136.SH,天目湖,休闲服务
603138.SH,海量数据,计算机
603139.SH,康惠制药,医药生物
603156.SH,养元饮品,食品饮料
603157.SH,拉夏贝尔,纺织服装
603158.SH,腾龙股份,汽车
603159.SH,上海亚虹,机械设备
603160.SH,汇顶科技,电子
603161.SH,科华控股,汽车
603165.SH,荣晟环保,轻工制造
603166.SH,福达股份,汽车
603167.SH,渤海轮渡,交通运输
603168.SH,莎普爱思,医药生物
603169.SH,兰石重装,机械设备
603177.SH,德创环保,公用事业
603178.SH,圣龙股份,汽车
603179.SH,新泉股份,汽车
603180.SH,金牌厨柜,轻工制造
603181.SH,皇马科技,化工
603183.SH,建研院,综合
603186.SH,华正新材,电子
603188.SH,ST亚邦,化工
603189.SH,网达软件,计算机
603192.SH,汇得科技,化工
603196.SH,日播时尚,纺织服装
603197.SH,保隆科技,汽车
603198.SH,迎驾贡酒,食品饮料
603199.SH,九华旅游,休闲服务
603200.SH,上海洗霸,公用事业
603203.SH,快克股份,机械设备
603208.SH,江山欧派,轻工制造
603214.SH,爱婴室,商业贸易
603218.SH,日月股份,电气设备
603222.SH,济民制药,医药生物
603223.SH,恒通股份,交通运输
603225.SH,新凤鸣,化工
603226.SH,菲林格尔,轻工制造
603227.SH,雪峰科技,化工
603228.SH,景旺电子,电子
603229.SH,奥翔药业,医药生物
603232.SH,格尔软件,计算机
603233.SH,大参林,医药生物
603238.SH,诺邦股份,纺织服装
603239.SH,浙江仙通,汽车
603258.SH,电魂网络,传媒
603259.SH,药明康德,医药生物
603260.SH,合盛硅业,有色金属
603266.SH,天龙股份,化工
603268.SH,松发股份,轻工制造
603269.SH,海鸥股份,机械设备
603277.SH,银都股份,机械设备
603278.SH,大业股份,机械设备
603283.SH,赛腾股份,机械设备
603286.SH,日盈电子,汽车
603288.SH,海天味业,食品饮料
603289.SH,泰瑞机器,机械设备
603298.SH,杭叉集团,机械设备
603299.SH,井神股份,化工
603300.SH,华铁科技,非银金融
603301.SH,振德医疗,医药生物
603303.SH,得邦照明,电子
603305.SH,旭升股份,汽车
603306.SH,华懋科技,汽车
603308.SH,应流股份,机械设备
603309.SH,维力医疗,医药生物
603311.SH,金海环境,机械设备
603313.SH,梦百合,轻工制造
603315.SH,福鞍股份,机械设备
603316.SH,诚邦股份,建筑装饰
